"Avg # Bars In Losing Trades: All","Avg # Bars In Losing Trades: Long","Avg # Bars In Losing Trades: Short","Avg # Bars In Winning Trades: All","Avg # Bars In Winning Trades: Long","Avg # Bars In Winning Trades: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg Losing Trade %: All","Avg Losing Trade %: Long","Avg Losing Trade %: Short","Avg Losing Trade: All","Avg Losing Trade: Long","Avg Losing Trade: Short","Avg Trade %: All","Avg Trade %: Long","Avg Trade %: Short","Avg Trade: All","Avg Trade: Long","Avg Trade: Short","Avg Winning Trade %: All","Avg Winning Trade %: Long","Avg Winning Trade %: Short","Avg Winning Trade: All","Avg Winning Trade: Long","Avg Winning Trade: Short","Buy & Hold Return","Buy & Hold Return %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Gross Loss %: All","Gross Loss %: Long","Gross Loss %: Short","Gross Loss: All","Gross Loss: Long","Gross Loss: Short","Gross Profit %: All","Gross Profit %: Long","Gross Profit %: Short","Gross Profit: All","Gross Profit: Long","Gross Profit: Short","Largest Losing Trade %: All","Largest Losing Trade %: Long","Largest Losing Trade %: Short","Largest Losing Trade: All","Largest Losing Trade: Long","Largest Losing Trade: Short","Largest Winning Trade %: All","Largest Winning Trade %: Long","Largest Winning Trade %: Short","Largest Winning Trade: All","Largest Winning Trade: Long","Largest Winning Trade: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Max Drawdown","Max Drawdown %","Net Profit %: All","Net Profit %: Long","Net Profit %: Short","Net Profit: All","Net Profit: Long","Net Profit: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Open PL","Open PL %","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Sharpe Ratio","Sortino Ratio","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","__% to take at First TP","__% to take at Second TP","__% to take at Third TP","__ABC Entry Settings","__AO Divergence","__API Entry - Long","__API Entry - Short","__API Exit - Long","__API Exit - Short","__API First TP - Long","__API First TP - Short","__API Second TP - Long","__API Second TP - Short","__ATR Reversal","__ATR Trailing Stop Multiplier","__ATR Trailing Stop Source","__ATR length","__Activate Min Risk:Reward?","__Adx","__Alert Frequency","__Allow Reversal Trades","__Aroon","__Baseline","__BollingerBands Contact","__Bull vs. Bears","__CMF Cross 50-Line","__CMF Level","__Close trade on reverse strategy","__Dashboard Distance","__Dashboard On / Off","__Depth","__Deviation","__Divergence Look Left","__Divergence Look Right","__Divergence Type","__EMA Pressure","__EMA Trend Direction","__Enable Max Trades?","__Enable Repainting?","__Engulfing Candle","__HMA BAR","__HMA Len","__HMA Pivot","__HMA Trend Direction","__Highest High lookback","__KST Cross Signal","__KST Divergence","__Left Bars","__Limit order for Entry?","__Limit order on Close","__Long Trades","__Lookback1","__Lookback2","__Lookback3","__Lookback4","__Lookback5","__Lookback6","__Lookback7","__Lookback8","__Lowest Low Lookback","__MA 1","__MA 2","__MA 3","__MA 4","__MA 5","__MA Length #1","__MA Length #2","__MA Length #3","__MA Length #4","__MA Length #5","__MA Type #1","__MA Type #2","__MA Type #3","__MA Type #4","__MA Type #5","__MACD Cross Signal","__MACD Divergence","__MACD Histogram Pivot","__Max Drawdown Daily (%)","__Max Trades Per Direction?","__Min Risk:Reward","__Notes","__OBV Divergence","__Parabolic SAR Direction","__Parabolic SAR Reversal","__Plot Entry/SL/TP","__Plot trail trigger price","__Probability Formula","__Probability Formula Length","__Profit factor Long (Risk to Reward)","__Profit factor Short (Risk to Reward)","__R:R To Trigger Exit","__RSI Cross 50-Line","__RSI Divergence","__RSI Level","__RVI Divergence","__RVI Position","__Required Strong LONG Score","__Required Strong SHORT Score","__Reverse?","__Right Bars","__Risk Adjustment","__Set Max Daily DrawDown","__Short Trades","__Stoch Cross Signal","__Stochastic Divergence","__Stop Loss Buffer - Long","__Stop Loss Buffer - Short","__Stop Loss Long %","__Stop Loss Short %","__SuperTrend Direction","__SuperTrend Reversal","__Support/Resistance Cross","__Swing Lookback","__Take Multi Profit X3","__Take Profit Long %","__Take Profit Short %","__Take Protit Fibonacci LEVEL","__Thamers ALL IN ONE RSI","__Time Session To Ignore Trades","__Timezone","__Type of Stoploss","__Type of Take Profit","__Use ATR Trailing Stop","__Use Limit exit","__Use Strategy Alerts? - Please read the tooltip","__Use Time Session Filter","__VWAP Cross HMA","__VWAP Trend","__Waddah Attar","__Wait for confirmation of new entry on reversal","__Wait for confirmed?","__WaveTrend Cross Signal","__WaveTrend Divergence","__Z distance from VWAP","comment"
31.40,37.60,25.20,30.32,60.67,18.94,30.66,50.18,20.43,1.01,1.17,0.85,20.15,23.32,16.98,0.23,-0.08,0.39,4.55,-1.61,7.78,0.79,0.82,0.78,15.78,16.49,15.52,-556.84,-27.84,67.09,23.19,43.90,10.07,5.83,4.25,201.50,116.59,84.91,17.36,4.95,12.41,347.20,98.92,248.28,1.10,1.10,0.80,23.82,23.82,17.31,1.10,1.10,0.77,23.35,23.35,15.92,0,0,0,0.06,0.06,0.06,89.87,4.15,7.29,-0.88,8.17,145.71,-17.67,163.37,10.00,5.00,5.00,22.00,6.00,16.00,0,0,68.75,54.55,76.19,1.72,0.85,2.92,0.78,0.71,0.91,0.17,0.28,32.00,11.00,21.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,97.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""MA 5"": 195 => 97."
29.00,37.60,21.83,29.68,60.67,18.06,29.45,50.18,19.09,0.99,1.16,0.84,19.75,23.20,16.88,0.19,-0.08,0.33,3.89,-1.58,6.63,0.79,0.82,0.77,15.72,16.45,15.45,-557.08,-27.85,68.89,23.09,45.80,10.86,5.80,5.06,217.30,116.02,101.28,17.29,4.93,12.36,345.82,98.68,247.15,1.10,1.10,0.80,23.63,23.63,17.17,1.10,1.10,0.77,23.16,23.16,15.79,0,0,0,0.06,0.06,0.06,89.15,4.15,6.43,-0.87,7.29,128.53,-17.35,145.87,11.00,5.00,6.00,22.00,6.00,16.00,0,0,66.67,54.55,72.73,1.59,0.85,2.44,0.80,0.71,0.92,0.14,0.24,33.00,11.00,22.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,19.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""Lookback6"": 10 => 19."
29.00,37.60,21.83,29.43,55.43,18.06,29.29,48.00,19.09,1.00,1.17,0.85,19.91,23.36,17.03,0.22,0.02,0.33,4.47,0.44,6.67,0.81,0.87,0.78,16.13,17.44,15.55,-555.02,-27.75,71.48,25.34,46.15,10.95,5.84,5.11,219.00,116.79,102.21,18.55,6.10,12.44,370.93,122.07,248.86,1.10,1.10,0.80,23.89,23.89,17.36,1.10,1.10,0.77,23.42,23.42,15.97,0,0,0,0.06,0.06,0.06,90.13,4.15,7.60,0.26,7.33,151.93,5.27,146.66,11.00,5.00,6.00,23.00,7.00,16.00,0,0,67.65,58.33,72.73,1.69,1.05,2.43,0.81,0.75,0.91,0.17,0.28,34.00,12.00,22.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Weak","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""Parabolic SAR Direction"": Off => Weak."
29.00,37.60,21.83,29.43,55.43,18.06,29.29,48.00,19.09,1.00,1.17,0.85,19.91,23.36,17.03,0.22,0.02,0.33,4.47,0.44,6.67,0.81,0.87,0.78,16.13,17.44,15.55,-556.63,-27.83,71.48,25.34,46.15,10.95,5.84,5.11,219.00,116.79,102.21,18.55,6.10,12.44,370.93,122.07,248.86,1.10,1.10,0.80,23.89,23.89,17.36,1.10,1.10,0.77,23.42,23.42,15.97,0,0,0,0.06,0.06,0.06,90.13,4.15,7.60,0.26,7.33,151.93,5.27,146.66,11.00,5.00,6.00,23.00,7.00,16.00,0,0,67.65,58.33,72.73,1.69,1.05,2.43,0.81,0.75,0.91,0.17,0.28,34.00,12.00,22.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,9.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""Lookback6"": 10 => 9."
29.00,37.60,21.83,29.43,55.43,18.06,29.29,48.00,19.09,1.00,1.17,0.85,19.91,23.36,17.03,0.22,0.02,0.33,4.47,0.44,6.67,0.81,0.87,0.78,16.13,17.44,15.55,-559.59,-27.98,71.48,25.34,46.15,10.95,5.84,5.11,219.00,116.79,102.21,18.55,6.10,12.44,370.93,122.07,248.86,1.10,1.10,0.80,23.89,23.89,17.36,1.10,1.10,0.77,23.42,23.42,15.97,0,0,0,0.06,0.06,0.06,90.13,4.15,7.60,0.26,7.33,151.93,5.27,146.66,11.00,5.00,6.00,23.00,7.00,16.00,0,0,67.65,58.33,72.73,1.69,1.05,2.43,0.81,0.75,0.91,0.17,0.28,34.00,12.00,22.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Weak","Off","Changed ""WaveTrend Divergence"": Off => Weak."
29.00,37.60,21.83,29.43,55.43,18.06,29.29,48.00,19.09,1.00,1.17,0.85,19.91,23.36,17.03,0.22,0.02,0.33,4.47,0.44,6.67,0.81,0.87,0.78,16.13,17.44,15.55,-560.23,-28.01,71.48,25.34,46.15,10.95,5.84,5.11,219.00,116.79,102.21,18.55,6.10,12.44,370.95,122.08,248.86,1.10,1.10,0.80,23.89,23.89,17.36,1.10,1.10,0.77,23.42,23.42,15.97,0,0,0,0.06,0.06,0.06,90.13,4.15,7.60,0.26,7.33,151.94,5.29,146.66,11.00,5.00,6.00,23.00,7.00,16.00,0,0,67.65,58.33,72.73,1.69,1.05,2.43,0.81,0.75,0.91,0.17,0.28,34.00,12.00,22.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",0,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""Close trade on reverse strategy"": true => false."
150.00,150.00,0,34.60,65.50,14.00,67.57,107.75,14.00,1.13,1.13,0,22.52,22.52,0,0.32,-0.01,0.75,6.32,-0.12,14.92,0.89,1.11,0.75,17.86,22.27,14.92,-283.37,-14.17,14.17,8.15,6.02,2.25,2.25,0,45.04,45.04,0,4.47,2.23,2.24,89.30,44.55,44.75,1.10,1.10,0,22.64,22.64,0,1.10,1.10,0.74,22.40,22.40,15.03,0,0,0,0.05,0.05,0.05,46.05,2.24,2.21,-0.02,2.24,44.26,-0.49,44.75,2.00,2.00,0,5.00,2.00,3.00,0,0,71.43,50.00,100.00,1.98,0.99,0,0.79,0.99,0,0.10,0.17,7.00,4.00,3.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Mandatory",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""Parabolic SAR Reversal"": Strong => Mandatory."
150.00,150.00,0,34.60,65.50,14.00,67.57,107.75,14.00,1.13,1.13,0,22.52,22.52,0,0.32,-0.01,0.75,6.32,-0.12,14.92,0.89,1.11,0.75,17.86,22.27,14.92,-278.18,-13.91,14.17,8.15,6.02,2.25,2.25,0,45.04,45.04,0,4.47,2.23,2.24,89.30,44.55,44.75,1.10,1.10,0,22.64,22.64,0,1.10,1.10,0.74,22.40,22.40,15.03,0,0,0,0.05,0.05,0.05,46.05,2.24,2.21,-0.02,2.24,44.26,-0.49,44.75,2.00,2.00,0,5.00,2.00,3.00,0,0,71.43,50.00,100.00,1.98,0.99,0,0.79,0.99,0,0.10,0.17,7.00,4.00,3.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"T3","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""MA Type #1"": EMA => T3."
150.00,150.00,0,34.60,65.50,14.00,67.57,107.75,14.00,1.13,1.13,0,22.52,22.52,0,0.32,-0.01,0.75,6.32,-0.12,14.92,0.89,1.11,0.75,17.86,22.27,14.92,-283.26,-14.16,14.17,8.15,6.02,2.25,2.25,0,45.04,45.04,0,4.47,2.23,2.24,89.30,44.55,44.75,1.10,1.10,0,22.64,22.64,0,1.10,1.10,0.74,22.40,22.40,15.03,0,0,0,0.05,0.05,0.05,46.05,2.24,2.21,-0.02,2.24,44.26,-0.49,44.75,2.00,2.00,0,5.00,2.00,3.00,0,0,71.43,50.00,100.00,1.98,0.99,0,0.79,0.99,0,0.10,0.17,7.00,4.00,3.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Very Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""RSI Divergence"": Strong => Very Strong."
150.00,150.00,0,34.60,65.50,14.00,67.57,107.75,14.00,1.13,1.13,0,22.52,22.52,0,0.32,-0.01,0.75,6.32,-0.12,14.92,0.89,1.11,0.75,17.86,22.27,14.92,-278.18,-13.91,14.17,8.15,6.02,2.25,2.25,0,45.04,45.04,0,4.47,2.23,2.24,89.30,44.55,44.75,1.10,1.10,0,22.64,22.64,0,1.10,1.10,0.74,22.40,22.40,15.03,0,0,0,0.05,0.05,0.05,46.05,2.24,2.21,-0.02,2.24,44.26,-0.49,44.75,2.00,2.00,0,5.00,2.00,3.00,0,0,71.43,50.00,100.00,1.98,0.99,0,0.79,0.99,0,0.10,0.17,7.00,4.00,3.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,168.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""Probability Formula Length"": 136 => 168."
150.00,150.00,0,34.60,65.50,14.00,67.57,107.75,14.00,1.13,1.13,0,22.52,22.52,0,0.32,-0.01,0.75,6.32,-0.12,14.92,0.89,1.11,0.75,17.86,22.27,14.92,-284.30,-14.22,14.17,8.15,6.02,2.25,2.25,0,45.04,45.04,0,4.47,2.23,2.24,89.30,44.55,44.75,1.10,1.10,0,22.64,22.64,0,1.10,1.10,0.74,22.40,22.40,15.03,0,0,0,0.05,0.05,0.05,46.05,2.24,2.21,-0.02,2.24,44.26,-0.49,44.75,2.00,2.00,0,5.00,2.00,3.00,0,0,71.43,50.00,100.00,1.98,0.99,0,0.79,0.99,0,0.10,0.17,7.00,4.00,3.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,125.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""MA 4"": 100 => 125."
150.00,150.00,0,34.60,65.50,14.00,67.57,107.75,14.00,1.13,1.13,0,22.52,22.52,0,0.32,-0.01,0.75,6.32,-0.12,14.92,0.89,1.11,0.75,17.86,22.27,14.92,-291.35,-14.57,14.17,8.15,6.02,2.25,2.25,0,45.04,45.04,0,4.47,2.23,2.24,89.30,44.55,44.75,1.10,1.10,0,22.64,22.64,0,1.10,1.10,0.74,22.40,22.40,15.03,0,0,0,0.05,0.05,0.05,46.05,2.24,2.21,-0.02,2.24,44.26,-0.49,44.75,2.00,2.00,0,5.00,2.00,3.00,0,0,71.43,50.00,100.00,1.98,0.99,0,0.79,0.99,0,0.10,0.17,7.00,4.00,3.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,true,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""Reverse?"": false => true."
